id,number,displayName,category,subCategory,blocked,accountType,directPosting,lastModifiedDateTime,company_id,company_name
80fd6e8b-c0aa-f011-9051-005056875753,6090,Volume discounts on merchandise purchased,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
81fd6e8b-c0aa-f011-9051-005056875753,6091,Volume discounts on raw materials purchased,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
82fd6e8b-c0aa-f011-9051-005056875753,6092,Volume discounts on other supplies purchased,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
83fd6e8b-c0aa-f011-9051-005056875753,61,CHANGES IN INVENTORIES,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
84fd6e8b-c0aa-f011-9051-005056875753,610,Changes in inventories of merchandise,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
85fd6e8b-c0aa-f011-9051-005056875753,611,Changes in inventories of raw materials,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
86fd6e8b-c0aa-f011-9051-005056875753,612,Changes in inventories of other supplies,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
87fd6e8b-c0aa-f011-9051-005056875753,62,EXTERNAL SERVICES,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
88fd6e8b-c0aa-f011-9051-005056875753,620,Research and development expenses for the period,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
89fd6e8b-c0aa-f011-9051-005056875753,621,Leases and royalties,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8afd6e8b-c0aa-f011-9051-005056875753,6210000,Rent & seat cost,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8bfd6e8b-c0aa-f011-9051-005056875753,622,Repairs and maintenance,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8cfd6e8b-c0aa-f011-9051-005056875753,6220001,IT reparation & maintanance,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8dfd6e8b-c0aa-f011-9051-005056875753,623,Independent professional services,_x0020_,,False,Heading,False,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8efd6e8b-c0aa-f011-9051-005056875753,6230010,Technology Services,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
8ffd6e8b-c0aa-f011-9051-005056875753,6230011,Tech Consulting & Outsourcing,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
90fd6e8b-c0aa-f011-9051-005056875753,6230200,Revenue Share TVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
91fd6e8b-c0aa-f011-9051-005056875753,6230201,Revenue Share TVOD Fabricantes,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
92fd6e8b-c0aa-f011-9051-005056875753,6230202,Revenue Share SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
93fd6e8b-c0aa-f011-9051-005056875753,6230203,Revenue Share SVOD fabricantes,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
94fd6e8b-c0aa-f011-9051-005056875753,6230204,RS Direct Voucher,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
95fd6e8b-c0aa-f011-9051-005056875753,6230205,Revenue Share Cinema Club,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
96fd6e8b-c0aa-f011-9051-005056875753,6230206,RS Rakuten's Originals ,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
97fd6e8b-c0aa-f011-9051-005056875753,6230207,RS Direct AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
98fd6e8b-c0aa-f011-9051-005056875753,6230208,Cross RS Against MGs,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
99fd6e8b-c0aa-f011-9051-005056875753,6230209,Cross RS Direct,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9afd6e8b-c0aa-f011-9051-005056875753,6230210,Partnerships RS,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9bfd6e8b-c0aa-f011-9051-005056875753,6230211,Partnerships RS Direct,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9cfd6e8b-c0aa-f011-9051-005056875753,6230212,RS content provider Other sponsorship,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9dfd6e8b-c0aa-f011-9051-005056875753,6230213,Partners RS / comission,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9efd6e8b-c0aa-f011-9051-005056875753,6230214,Revenue Share TVOD external (Direct),_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
9ffd6e8b-c0aa-f011-9051-005056875753,6230215,Studio revenue share AVOD external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a0fd6e8b-c0aa-f011-9051-005056875753,6230216,Studio RS 3rd party sales AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a1fd6e8b-c0aa-f011-9051-005056875753,6230217,RS Manuf Other sponsorship,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a2fd6e8b-c0aa-f011-9051-005056875753,6230280,Other  Direct Cost SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a3fd6e8b-c0aa-f011-9051-005056875753,6230281,Other direct Cost TVOD Chromecast ,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a4fd6e8b-c0aa-f011-9051-005056875753,6230282,Other direct Cost SVOD Chromecast ,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a5fd6e8b-c0aa-f011-9051-005056875753,6230283,Branding costs,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a6fd6e8b-c0aa-f011-9051-005056875753,6230284,Other partnership,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a7fd6e8b-c0aa-f011-9051-005056875753,6230285,RS Originals,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a8fd6e8b-c0aa-f011-9051-005056875753,6230299,Marketing Compesation (Minors),_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
a9fd6e8b-c0aa-f011-9051-005056875753,6230310,CDN streaming TVOD inhouse,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
aafd6e8b-c0aa-f011-9051-005056875753,6230311,Servidores - Trafico SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
abfd6e8b-c0aa-f011-9051-005056875753,6230312,Servidores Trafico AVOD/FAST inhouse,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
acfd6e8b-c0aa-f011-9051-005056875753,6230313,Servidores Trafico Marketplace,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
adfd6e8b-c0aa-f011-9051-005056875753,6230314,Servidores Trafico B2B,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
aefd6e8b-c0aa-f011-9051-005056875753,6230315,CDN streaming TVOD external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
affd6e8b-c0aa-f011-9051-005056875753,6230316,CDN streaming AVOD/FAST external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e9929a53-4000-f111-8405-7ced8d8e2718,6230317,Enterprise channels rechargeable CDN streaming,Expense,,False,Posting,True,2026-02-02T14:09:50.847Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b0fd6e8b-c0aa-f011-9051-005056875753,6230320,Collecting societies TVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b1fd6e8b-c0aa-f011-9051-005056875753,6230321,RSP,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b2fd6e8b-c0aa-f011-9051-005056875753,6230322,Collecting societies SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b3fd6e8b-c0aa-f011-9051-005056875753,6230323,Collecting societies AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b4fd6e8b-c0aa-f011-9051-005056875753,6230324,Collecting societies marketplace,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b5fd6e8b-c0aa-f011-9051-005056875753,6230325,Collecting societies sponsorship,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b6fd6e8b-c0aa-f011-9051-005056875753,6230326,Collecting societies TVOD external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b7fd6e8b-c0aa-f011-9051-005056875753,6230327,Collecting societies AVOD/FAST external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b8fd6e8b-c0aa-f011-9051-005056875753,6230330,Ad Serving costs,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
b9fd6e8b-c0aa-f011-9051-005056875753,6230331,AVOD/FAST inhouse DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bafd6e8b-c0aa-f011-9051-005056875753,6230332,Revenue share manuf AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bbfd6e8b-c0aa-f011-9051-005056875753,6230333,Sales commission Core AVOD ,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bcfd6e8b-c0aa-f011-9051-005056875753,6230334,Tech Integration Fee,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bdfd6e8b-c0aa-f011-9051-005056875753,6230335,RS Manufacturers Marketplace,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
befd6e8b-c0aa-f011-9051-005056875753,6230336,RS manufacturers sponsorship,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
bffd6e8b-c0aa-f011-9051-005056875753,6230337,License fee/commissions sponsorship,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c0fd6e8b-c0aa-f011-9051-005056875753,6230338,Sales commission Ad network AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c1fd6e8b-c0aa-f011-9051-005056875753,6230339,Sales commission Collection AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c2fd6e8b-c0aa-f011-9051-005056875753,6230341,TVOD inhouse Video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c3fd6e8b-c0aa-f011-9051-005056875753,6230342,TVOD external video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c4fd6e8b-c0aa-f011-9051-005056875753,6230343,AVOD/FAST inhouse video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c5fd6e8b-c0aa-f011-9051-005056875753,6230344,AVOD/FAST external video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c6fd6e8b-c0aa-f011-9051-005056875753,6230345,AVOD/FAST adnetwork video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c7fd6e8b-c0aa-f011-9051-005056875753,6230346,AVOD/FAST collection video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c8fd6e8b-c0aa-f011-9051-005056875753,6230347,AVOD/FAST 3rd party sale video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
c9fd6e8b-c0aa-f011-9051-005056875753,6230348,Originals video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cafd6e8b-c0aa-f011-9051-005056875753,6230349,Other sponsorship video tax & levies,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cbfd6e8b-c0aa-f011-9051-005056875753,6230351,AVOD/FAST inhouse DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ccfd6e8b-c0aa-f011-9051-005056875753,6230352,AVOD/FAST external DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cdfd6e8b-c0aa-f011-9051-005056875753,6230353,Ad network DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cefd6e8b-c0aa-f011-9051-005056875753,6230354,Collection DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
cffd6e8b-c0aa-f011-9051-005056875753,6230355,AVOD 3rd party sale DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d0fd6e8b-c0aa-f011-9051-005056875753,6230356,Originals DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d1fd6e8b-c0aa-f011-9051-005056875753,6230357,Other sponsorship DST,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d2fd6e8b-c0aa-f011-9051-005056875753,6230361,Backfill RS AVOD inhouse,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d3fd6e8b-c0aa-f011-9051-005056875753,6230362,Backfill RS AVOD external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d4fd6e8b-c0aa-f011-9051-005056875753,6230371,Adserving AVOD/FAST inhouse,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d5fd6e8b-c0aa-f011-9051-005056875753,6230372,Adserving AVOD/FAST external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
92bd6176-4000-f111-8405-7ced8d8e2718,6230374,Enterprise channels rechargeable AD serving,Expense,,False,Posting,True,2026-02-02T14:09:50.927Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d6fd6e8b-c0aa-f011-9051-005056875753,6230381,Sales commissions AVOD inhouse,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d7fd6e8b-c0aa-f011-9051-005056875753,6230382,Sales commissions AVOD external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d8fd6e8b-c0aa-f011-9051-005056875753,6230383,Sales commission Ad network,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
d9fd6e8b-c0aa-f011-9051-005056875753,6230384,Sales commission Collection,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
dafd6e8b-c0aa-f011-9051-005056875753,6230385,Sales commissions Originals,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
dbfd6e8b-c0aa-f011-9051-005056875753,6230386,Sales commissions Other sponsorship,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
dcfd6e8b-c0aa-f011-9051-005056875753,6230387,sales commissions other AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ddfd6e8b-c0aa-f011-9051-005056875753,6230388,Sales Commissions AVOD/FAST Inhouse non-RAD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
defd6e8b-c0aa-f011-9051-005056875753,6230389,Sales commissions AVOD external non-RAD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
dffd6e8b-c0aa-f011-9051-005056875753,6230400,Materials,_x0020_,,False,Posting,True,2025-12-04T15:33:36.007Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e0fd6e8b-c0aa-f011-9051-005056875753,6230401,Encoding,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e1fd6e8b-c0aa-f011-9051-005056875753,6230410,Servidores - Operations,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e2fd6e8b-c0aa-f011-9051-005056875753,6230411,Infrastructure,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e3fd6e8b-c0aa-f011-9051-005056875753,6230412,Gastos compensation Rev,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e4fd6e8b-c0aa-f011-9051-005056875753,6230429,Other operations,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e5fd6e8b-c0aa-f011-9051-005056875753,6230430,Youtube DST & Other tax Ad network  AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e6fd6e8b-c0aa-f011-9051-005056875753,6230431,Youtube DST & Other tax Collection AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e7fd6e8b-c0aa-f011-9051-005056875753,6230432,Partner RS/Commissions Ad network AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e8fd6e8b-c0aa-f011-9051-005056875753,6230433,Partner RS/commissions Collection AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e9fd6e8b-c0aa-f011-9051-005056875753,6230434,Partner RS/Commissions TVOD external,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eafd6e8b-c0aa-f011-9051-005056875753,6230435,Partners RS / comission 3rd pary AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ebfd6e8b-c0aa-f011-9051-005056875753,6230436,Partners RS / comission sponsorship AVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ecfd6e8b-c0aa-f011-9051-005056875753,6230498,Activaciones Encoding,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
edfd6e8b-c0aa-f011-9051-005056875753,6230499,Activaciones Materials,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eefd6e8b-c0aa-f011-9051-005056875753,6230500,Technology - IC/ NO UTLIZAR,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
effd6e8b-c0aa-f011-9051-005056875753,6230599,Activaciones Technology,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f0fd6e8b-c0aa-f011-9051-005056875753,6230600,RCB & Placement,_x0020_,,False,Posting,True,2025-10-29T08:08:52.847Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f1fd6e8b-c0aa-f011-9051-005056875753,6230601,MKT Tools,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f2fd6e8b-c0aa-f011-9051-005056875753,6230602,Other MKT expenses,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f3fd6e8b-c0aa-f011-9051-005056875753,6230603,PR & ESG,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f4fd6e8b-c0aa-f011-9051-005056875753,6230604,Design,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f5fd6e8b-c0aa-f011-9051-005056875753,6230700,New Users,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f6fd6e8b-c0aa-f011-9051-005056875753,6230701,Xbox Chromecast,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f7fd6e8b-c0aa-f011-9051-005056875753,6230702,Brandpromotions ,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f8fd6e8b-c0aa-f011-9051-005056875753,6230703,Rebranding ,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f9fd6e8b-c0aa-f011-9051-005056875753,6230704,Rebranding Teresa,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fafd6e8b-c0aa-f011-9051-005056875753,6230705,Rebranding TIM,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fbfd6e8b-c0aa-f011-9051-005056875753,6230706,Rebranding Sid,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fcfd6e8b-c0aa-f011-9051-005056875753,6230800,Brand Royalty,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fdfd6e8b-c0aa-f011-9051-005056875753,6230801,Allocation Costs from HQ Development,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fefd6e8b-c0aa-f011-9051-005056875753,6230802,Rakuten SuperPoints TVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fffd6e8b-c0aa-f011-9051-005056875753,6230803,Rakuten SuperPoints SVOD,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
00fe6e8b-c0aa-f011-9051-005056875753,6230804,Talk talk,_x0020_,,False,Posting,True,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
