id,dimensionCode,dimensionValueCode,dimensionValueName,dimensionValueId,dimensionValueType,blocked,indentation,consolidationCode,globalDimensionNumber,lastModifiedDateTime,company_id,company_name
e0f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0055,,135,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e1f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0056,,141,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e2f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0057,,136,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e3f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0058,,183,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e4f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0059,,182,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e5f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0060,,192,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e6f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0061,,191,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e7f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0062,,194,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e8f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0063,,197,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
e9f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0064,,202,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eaf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0065,,198,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ebf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0066,,196,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
ecf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0067,,203,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
edf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0068,,204,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eef9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0069,,222,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
eff9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0070,,226,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f0f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0071,,227,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f1f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0072,,243,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f2f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0073,,244,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f3f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0074,,228,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f4f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0075,,245,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f5f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0076,,246,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f6f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0077,,248,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f7f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0078,,238,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f8f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0079,,239,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
f9f9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0080,,240,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
faf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0081,,241,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fbf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0082,,242,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fcf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0083,,258,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fdf9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0084,,259,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fef9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0085,,260,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
fff9e789-c0aa-f011-9051-005056875753,CONTRATO,ST0086,,272,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
00fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0087,,224,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
01fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0088,,261,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
02fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0089,,262,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
03fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0090,,247,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
04fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0091,,249,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
05fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0092,,263,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
06fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0093,TCF France,264,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
07fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0094,,257,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
08fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0095,,274,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
09fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0096,,275,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0afae789-c0aa-f011-9051-005056875753,CONTRATO,ST0097,,276,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0bfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0098,,253,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0cfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0099,,265,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0dfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0100,,277,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0efae789-c0aa-f011-9051-005056875753,CONTRATO,ST0101,Metro Golwyn Mayer,254,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
0ffae789-c0aa-f011-9051-005056875753,CONTRATO,ST0102,,278,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
10fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0103,,279,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
11fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0104,,280,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
12fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0105,,293,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
13fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0106,,294,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
14fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0107,,295,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
15fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0108,,296,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
16fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0109,,297,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
17fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0110,,298,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
18fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0111,,299,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
19fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0112,,283,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1afae789-c0aa-f011-9051-005056875753,CONTRATO,ST0113,,300,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1bfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0114,,301,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1cfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0115,,302,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1dfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0116,,310,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1efae789-c0aa-f011-9051-005056875753,CONTRATO,ST0117,,303,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
1ffae789-c0aa-f011-9051-005056875753,CONTRATO,ST0118,,317,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
20fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0119,,311,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
21fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0120,,312,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
22fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0121,,313,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
23fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0122,,314,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
24fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0123,,318,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
25fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0124,,319,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
26fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0125,,320,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
27fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0126,,321,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
28fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0127,,327,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
29fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0128,,316,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2afae789-c0aa-f011-9051-005056875753,CONTRATO,ST0129,,328,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2bfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0130,,329,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2cfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0131,,334,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2dfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0132,,336,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2efae789-c0aa-f011-9051-005056875753,CONTRATO,ST0133,,342,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
2ffae789-c0aa-f011-9051-005056875753,CONTRATO,ST0134,,337,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
30fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0135,,338,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
31fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0136,,339,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
32fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0137,,363,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
33fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0138,,364,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
34fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0139,,352,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
35fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0140,,343,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
36fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0141,,357,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
37fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0142,,367,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
38fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0143,,368,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
39fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0144,,369,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
3afae789-c0aa-f011-9051-005056875753,CONTRATO,ST0145,,380,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
3bfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0146,,381,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
3cfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0147,TCF France,383,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
3dfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0148,TCF France,382,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
3efae789-c0aa-f011-9051-005056875753,CONTRATO,ST0149,Film Corporation 2000,384,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
3ffae789-c0aa-f011-9051-005056875753,CONTRATO,ST0150,Film Corporation 2000,385,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
40fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0151,TCF Telecommunications International,386,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
41fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0152,,389,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
42fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0153,,390,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
43fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0154,,391,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
44fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0155,,388,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
45fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0156,,393,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
46fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0157,TCF France,394,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
47fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0158,TCF France,395,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
48fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0159,,396,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
49fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0160,,397,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4afae789-c0aa-f011-9051-005056875753,CONTRATO,ST0161,,399,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4bfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0162,,400,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4cfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0163,,403,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4dfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0164,,402,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4efae789-c0aa-f011-9051-005056875753,CONTRATO,ST0165,TCF France,405,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
4ffae789-c0aa-f011-9051-005056875753,CONTRATO,ST0166,TCF France,406,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
50fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0167,,407,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
51fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0168,TCF France,426,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
52fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0169,,409,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
53fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0170,,410,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
54fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0171,,414,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
55fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0172,,416,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
56fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0173,TCF France,417,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
57fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0174,,418,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
58fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0175,,420,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
59fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0176,,421,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5afae789-c0aa-f011-9051-005056875753,CONTRATO,ST0177,,422,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5bfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0178,,423,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5cfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0179,,428,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5dfae789-c0aa-f011-9051-005056875753,CONTRATO,ST0180,,429,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5efae789-c0aa-f011-9051-005056875753,CONTRATO,ST0181,,430,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
5ffae789-c0aa-f011-9051-005056875753,CONTRATO,ST0182,,437,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
60fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0183,,438,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
61fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0184,,442,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
62fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0185,,445,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
63fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0186,,496,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
64fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0187,,503,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
65fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0188,Uno para todos AIE,515,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
66fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0189,,520,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
67fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0190,,539,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
68fae789-c0aa-f011-9051-005056875753,CONTRATO,ST0191,,543,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
69fae789-c0aa-f011-9051-005056875753,CONTRATO,ST168,TCF France,408,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
6afae789-c0aa-f011-9051-005056875753,CONTRATO,ST192,,775,Standard,False,0,,0,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
36f5e789-c0aa-f011-9051-005056875753,CTRY,AD,Andorra,1059,Standard,False,0,,1,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
37f5e789-c0aa-f011-9051-005056875753,CTRY,AE,United Arab Emirates (the),22,Standard,False,0,,1,0001-01-01T00:00:00Z,dbb39774-1dab-f011-bbd0-000d3a21300f,WUAKI.TV
